"Gene","log2FC","padj","contrast","pathway_id","pathway_name"
"F07A11.5",-2.32035169592376,2.51847925992317e-23,"N2: Treated vs Untreated","cel00030","Pentose phosphate pathway"
"F07A11.5",-2.32035169592376,2.51847925992317e-23,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C47D12.6",1.64231313767837,3.6782895320018e-26,"N2: Treated vs Untreated","cel00970","Aminoacyl-tRNA biosynthesis"
"F44E5.4",3.06389285117088,2.95129649819279e-06,"N2: Treated vs Untreated","cel03040","Spliceosome"
"F44E5.4",3.06389285117088,2.95129649819279e-06,"N2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"F44E5.4",3.06389285117088,2.95129649819279e-06,"N2: Treated vs Untreated","cel04144","Endocytosis"
"F44E5.4",3.06389285117088,2.95129649819279e-06,"N2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"F44E5.5",2.99024149397435,8.95227115238165e-10,"N2: Treated vs Untreated","cel03040","Spliceosome"
"F44E5.5",2.99024149397435,8.95227115238165e-10,"N2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"F44E5.5",2.99024149397435,8.95227115238165e-10,"N2: Treated vs Untreated","cel04144","Endocytosis"
"F44E5.5",2.99024149397435,8.95227115238165e-10,"N2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"Y57A10C.6",-1.5279774431688,4.71576933453414e-09,"N2: Treated vs Untreated","cel01040","Biosynthesis of unsaturated fatty acids"
"Y57A10C.6",-1.5279774431688,4.71576933453414e-09,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"Y57A10C.6",-1.5279774431688,4.71576933453414e-09,"N2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"Y57A10C.6",-1.5279774431688,4.71576933453414e-09,"N2: Treated vs Untreated","cel04146","Peroxisome"
"C31C9.2",2.75541549752127,7.45910778908184e-62,"N2: Treated vs Untreated","cel00260","Glycine, serine and threonine metabolism"
"C31C9.2",2.75541549752127,7.45910778908184e-62,"N2: Treated vs Untreated","cel00270","Cysteine and methionine metabolism"
"C31C9.2",2.75541549752127,7.45910778908184e-62,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C31C9.2",2.75541549752127,7.45910778908184e-62,"N2: Treated vs Untreated","cel01200","Carbon metabolism"
"C31C9.2",2.75541549752127,7.45910778908184e-62,"N2: Treated vs Untreated","cel01230","Biosynthesis of amino acids"
"F26H11.2",1.55475515772795,1.10317719889797e-26,"N2: Treated vs Untreated","cel03082","ATP-dependent chromatin remodeling"
"K10H10.1",1.52289839033168,6.46699294369243e-11,"N2: Treated vs Untreated","cel04082","Neuroactive ligand signaling"
"Y53F4B.2",-1.01963983804962,0.00268122093231686,"N2: Treated vs Untreated","cel00062","Fatty acid elongation"
"Y53F4B.2",-1.01963983804962,0.00268122093231686,"N2: Treated vs Untreated","cel01040","Biosynthesis of unsaturated fatty acids"
"Y53F4B.2",-1.01963983804962,0.00268122093231686,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"Y53F4B.2",-1.01963983804962,0.00268122093231686,"N2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"Y53F4B.31",-3.41228099279638,2.02546410323547e-48,"N2: Treated vs Untreated","cel00480","Glutathione metabolism"
"Y53F4B.31",-3.41228099279638,2.02546410323547e-48,"N2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"Y53F4B.31",-3.41228099279638,2.02546410323547e-48,"N2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"Y53F4B.31",-3.41228099279638,2.02546410323547e-48,"N2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"Y53F4B.31",-3.41228099279638,2.02546410323547e-48,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"Y53F4B.31",-3.41228099279638,2.02546410323547e-48,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"W05G11.6",1.8487306313011,7.03495164677083e-14,"N2: Treated vs Untreated","cel00010","Glycolysis / Gluconeogenesis"
"W05G11.6",1.8487306313011,7.03495164677083e-14,"N2: Treated vs Untreated","cel00020","Citrate cycle (TCA cycle)"
"W05G11.6",1.8487306313011,7.03495164677083e-14,"N2: Treated vs Untreated","cel00620","Pyruvate metabolism"
"W05G11.6",1.8487306313011,7.03495164677083e-14,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"W05G11.6",1.8487306313011,7.03495164677083e-14,"N2: Treated vs Untreated","cel04068","FoxO signaling pathway"
"W06E11.4",1.18048218093423,1.25249301669244e-09,"N2: Treated vs Untreated","cel03008","Ribosome biogenesis in eukaryotes"
"Y71D11A.3",-1.68320578223181,0.00489179001592894,"N2: Treated vs Untreated","cel00380","Tryptophan metabolism"
"Y71D11A.3",-1.68320578223181,0.00489179001592894,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C46F11.2",2.96952996154456,1.16951914896108e-63,"N2: Treated vs Untreated","cel00480","Glutathione metabolism"
"C46F11.2",2.96952996154456,1.16951914896108e-63,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F13B10.1",2.2491478459064,8.77422084440423e-09,"N2: Treated vs Untreated","cel00760","Nicotinate and nicotinamide metabolism"
"F13B10.1",2.2491478459064,8.77422084440423e-09,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"ZK1058.6",4.32288428466885,2.05871751896305e-89,"N2: Treated vs Untreated","cel00380","Tryptophan metabolism"
"ZK1058.6",4.32288428466885,2.05871751896305e-89,"N2: Treated vs Untreated","cel00910","Nitrogen metabolism"
"ZK1058.6",4.32288428466885,2.05871751896305e-89,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"R74.3",1.17107030891471,2.97880052427601e-24,"N2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"R74.6",1.6196654946234,6.59057316456084e-22,"N2: Treated vs Untreated","cel03015","mRNA surveillance pathway"
"F35G12.1",1.35383861484073,3.63571984208682e-09,"N2: Treated vs Untreated","cel00410","beta-Alanine metabolism"
"F35G12.1",1.35383861484073,3.63571984208682e-09,"N2: Treated vs Untreated","cel00640","Propanoate metabolism"
"F35G12.1",1.35383861484073,3.63571984208682e-09,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F35G12.1",1.35383861484073,3.63571984208682e-09,"N2: Treated vs Untreated","cel04146","Peroxisome"
"F10F2.2",-1.78047568893758,7.61673033416602e-38,"N2: Treated vs Untreated","cel00230","Purine metabolism"
"F10F2.2",-1.78047568893758,7.61673033416602e-38,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"T10F2.1",1.43947863328215,1.44710355382036e-19,"N2: Treated vs Untreated","cel00970","Aminoacyl-tRNA biosynthesis"
"F01F1.4",1.20844428508047,1.37672165275184e-06,"N2: Treated vs Untreated","cel04144","Endocytosis"
"F25B5.4",2.74432108525897,4.69784690630801e-32,"N2: Treated vs Untreated","cel04120","Ubiquitin mediated proteolysis"
"F25B5.4",2.74432108525897,4.69784690630801e-32,"N2: Treated vs Untreated","cel04137","Mitophagy - animal"
"F25B5.4",2.74432108525897,4.69784690630801e-32,"N2: Treated vs Untreated","cel04140","Autophagy - animal"
"C16A3.10",-2.07009353028894,1.38294534644506e-42,"N2: Treated vs Untreated","cel00330","Arginine and proline metabolism"
"C16A3.10",-2.07009353028894,1.38294534644506e-42,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C05D11.11",-1.38037908696106,7.56119186249383e-29,"N2: Treated vs Untreated","cel00260","Glycine, serine and threonine metabolism"
"C05D11.11",-1.38037908696106,7.56119186249383e-29,"N2: Treated vs Untreated","cel00630","Glyoxylate and dicarboxylate metabolism"
"C05D11.11",-1.38037908696106,7.56119186249383e-29,"N2: Treated vs Untreated","cel00670","One carbon pool by folate"
"C05D11.11",-1.38037908696106,7.56119186249383e-29,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C05D11.11",-1.38037908696106,7.56119186249383e-29,"N2: Treated vs Untreated","cel01200","Carbon metabolism"
"C05D11.11",-1.38037908696106,7.56119186249383e-29,"N2: Treated vs Untreated","cel01230","Biosynthesis of amino acids"
"C05D11.11",-1.38037908696106,7.56119186249383e-29,"N2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"C05D11.11",-1.38037908696106,7.56119186249383e-29,"N2: Treated vs Untreated","cel04981","Folate transport and metabolism"
"F57B9.1",1.34412599421653,2.54096070975598e-12,"N2: Treated vs Untreated","cel00750","Vitamin B6 metabolism"
"F57B9.1",1.34412599421653,2.54096070975598e-12,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F57B9.1",1.34412599421653,2.54096070975598e-12,"N2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"R01H2.5",-1.00118231621067,2.36828064201803e-05,"N2: Treated vs Untreated","cel00051","Fructose and mannose metabolism"
"R01H2.5",-1.00118231621067,2.36828064201803e-05,"N2: Treated vs Untreated","cel00541","Biosynthesis of various nucleotide sugars"
"R01H2.5",-1.00118231621067,2.36828064201803e-05,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"R01H2.5",-1.00118231621067,2.36828064201803e-05,"N2: Treated vs Untreated","cel01250","Biosynthesis of nucleotide sugars"
"K04G7.3",1.66261165115294,1.51158115580534e-08,"N2: Treated vs Untreated","cel00514","Other types of O-glycan biosynthesis"
"K04G7.3",1.66261165115294,1.51158115580534e-08,"N2: Treated vs Untreated","cel03083","Polycomb repressive complex"
"T20H4.3",1.1718148556226,9.80744641643442e-12,"N2: Treated vs Untreated","cel00970","Aminoacyl-tRNA biosynthesis"
"B0361.5",1.08749373443051,2.99928195734586e-08,"N2: Treated vs Untreated","cel00564","Glycerophospholipid metabolism"
"B0361.5",1.08749373443051,2.99928195734586e-08,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C29E4.7",-1.96205537100621,9.14658914460745e-11,"N2: Treated vs Untreated","cel00480","Glutathione metabolism"
"C29E4.7",-1.96205537100621,9.14658914460745e-11,"N2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"C29E4.7",-1.96205537100621,9.14658914460745e-11,"N2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"C29E4.7",-1.96205537100621,9.14658914460745e-11,"N2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"C29E4.7",-1.96205537100621,9.14658914460745e-11,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C29E4.7",-1.96205537100621,9.14658914460745e-11,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"F44B9.3",1.45120692296312,2.24720623604173e-07,"N2: Treated vs Untreated","cel03250","Viral life cycle - HIV-1"
"K06H7.4",3.67550903837215,3.02638926801797e-21,"N2: Treated vs Untreated","cel04144","Endocytosis"
"C30C11.4",2.79802901855207,1.2189874216445e-15,"N2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"C30C11.2",1.13704920439503,1.16802525038627e-20,"N2: Treated vs Untreated","cel03050","Proteasome"
"C02D5.4",2.61159751523165,1.23644526641804e-22,"N2: Treated vs Untreated","cel00480","Glutathione metabolism"
"C02D5.4",2.61159751523165,1.23644526641804e-22,"N2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"C02D5.4",2.61159751523165,1.23644526641804e-22,"N2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"C02D5.4",2.61159751523165,1.23644526641804e-22,"N2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"C02D5.4",2.61159751523165,1.23644526641804e-22,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C02D5.4",2.61159751523165,1.23644526641804e-22,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"ZK370.4",1.60013667274219,1.50442720423442e-09,"N2: Treated vs Untreated","cel00564","Glycerophospholipid metabolism"
"ZK370.2",-1.08829840694298,2.30897330787512e-08,"N2: Treated vs Untreated","cel04081","Hormone signaling"
"ZK370.2",-1.08829840694298,2.30897330787512e-08,"N2: Treated vs Untreated","cel04350","TGF-beta signaling pathway"
"K02D10.5",1.06648948342958,2.07407269270116e-15,"N2: Treated vs Untreated","cel04130","SNARE interactions in vesicular transport"
"K02D10.5",1.06648948342958,2.07407269270116e-15,"N2: Treated vs Untreated","cel04140","Autophagy - animal"
"K02D10.5",1.06648948342958,2.07407269270116e-15,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"R107.7",3.23942285326281,2.86511957128989e-154,"N2: Treated vs Untreated","cel00480","Glutathione metabolism"
"R107.7",3.23942285326281,2.86511957128989e-154,"N2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"R107.7",3.23942285326281,2.86511957128989e-154,"N2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"R107.7",3.23942285326281,2.86511957128989e-154,"N2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"R107.7",3.23942285326281,2.86511957128989e-154,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"K04H4.6",-2.17617053429841,6.80214148939774e-06,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"F55H2.1",1.94551698197312,5.07183752986589e-31,"N2: Treated vs Untreated","cel04146","Peroxisome"
"F55H2.1",1.94551698197312,5.07183752986589e-31,"N2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"C48B4.1",-1.42848822389634,8.82257085086203e-20,"N2: Treated vs Untreated","cel00071","Fatty acid degradation"
"C48B4.1",-1.42848822389634,8.82257085086203e-20,"N2: Treated vs Untreated","cel00410","beta-Alanine metabolism"
"C48B4.1",-1.42848822389634,8.82257085086203e-20,"N2: Treated vs Untreated","cel00592","alpha-Linolenic acid metabolism"
"C48B4.1",-1.42848822389634,8.82257085086203e-20,"N2: Treated vs Untreated","cel00640","Propanoate metabolism"
"C48B4.1",-1.42848822389634,8.82257085086203e-20,"N2: Treated vs Untreated","cel01040","Biosynthesis of unsaturated fatty acids"
"C48B4.1",-1.42848822389634,8.82257085086203e-20,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C48B4.1",-1.42848822389634,8.82257085086203e-20,"N2: Treated vs Untreated","cel01200","Carbon metabolism"
"C48B4.1",-1.42848822389634,8.82257085086203e-20,"N2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"C48B4.1",-1.42848822389634,8.82257085086203e-20,"N2: Treated vs Untreated","cel04146","Peroxisome"
"ZK632.4",1.63530342996821,1.77252935419809e-13,"N2: Treated vs Untreated","cel00051","Fructose and mannose metabolism"
"ZK632.4",1.63530342996821,1.77252935419809e-13,"N2: Treated vs Untreated","cel00520","Amino sugar and nucleotide sugar metabolism"
"ZK632.4",1.63530342996821,1.77252935419809e-13,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"ZK632.4",1.63530342996821,1.77252935419809e-13,"N2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"ZK632.4",1.63530342996821,1.77252935419809e-13,"N2: Treated vs Untreated","cel01250","Biosynthesis of nucleotide sugars"
"R10E12.1",1.69677616750594,4.31968901853248e-07,"N2: Treated vs Untreated","cel03250","Viral life cycle - HIV-1"
"R10E12.1",1.69677616750594,4.31968901853248e-07,"N2: Treated vs Untreated","cel03272","Virion - Hepatitis viruses"
"R10E12.1",1.69677616750594,4.31968901853248e-07,"N2: Treated vs Untreated","cel04144","Endocytosis"
"C38H2.2",1.42964247337567,4.5407660769229e-12,"N2: Treated vs Untreated","cel00512","Mucin type O-glycan biosynthesis"
"C38H2.2",1.42964247337567,4.5407660769229e-12,"N2: Treated vs Untreated","cel00514","Other types of O-glycan biosynthesis"
"C38H2.2",1.42964247337567,4.5407660769229e-12,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"Y48A6B.9",-1.39307016647875,6.18403129878674e-08,"N2: Treated vs Untreated","cel00061","Fatty acid biosynthesis"
"Y48A6B.9",-1.39307016647875,6.18403129878674e-08,"N2: Treated vs Untreated","cel00062","Fatty acid elongation"
"Y48A6B.9",-1.39307016647875,6.18403129878674e-08,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"Y48A6B.9",-1.39307016647875,6.18403129878674e-08,"N2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"Y47D3A.16",1.64659449078852,4.02395613195361e-06,"N2: Treated vs Untreated","cel04140","Autophagy - animal"
"Y47D3A.16",1.64659449078852,4.02395613195361e-06,"N2: Treated vs Untreated","cel04150","mTOR signaling pathway"
"Y47D3A.16",1.64659449078852,4.02395613195361e-06,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"Y47D3A.16",1.64659449078852,4.02395613195361e-06,"N2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"Y47D3A.16",1.64659449078852,4.02395613195361e-06,"N2: Treated vs Untreated","cel04350","TGF-beta signaling pathway"
"Y47D3A.16",1.64659449078852,4.02395613195361e-06,"N2: Treated vs Untreated","cel04361","Axon regeneration"
"Y41C4A.2",-1.50063203847659,6.13637811371479e-05,"N2: Treated vs Untreated","cel04361","Axon regeneration"
"Y56A3A.21",-1.03421226906497,5.69745913026964e-11,"N2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"Y56A3A.33",3.35256651761057,1.34443542485828e-27,"N2: Treated vs Untreated","cel03008","Ribosome biogenesis in eukaryotes"
"Y43F4B.5",-1.17952267072676,4.896741340218e-17,"N2: Treated vs Untreated","cel00010","Glycolysis / Gluconeogenesis"
"Y43F4B.5",-1.17952267072676,4.896741340218e-17,"N2: Treated vs Untreated","cel00030","Pentose phosphate pathway"
"Y43F4B.5",-1.17952267072676,4.896741340218e-17,"N2: Treated vs Untreated","cel00052","Galactose metabolism"
"Y43F4B.5",-1.17952267072676,4.896741340218e-17,"N2: Treated vs Untreated","cel00230","Purine metabolism"
"Y43F4B.5",-1.17952267072676,4.896741340218e-17,"N2: Treated vs Untreated","cel00500","Starch and sucrose metabolism"
"Y43F4B.5",-1.17952267072676,4.896741340218e-17,"N2: Treated vs Untreated","cel00520","Amino sugar and nucleotide sugar metabolism"
"Y43F4B.5",-1.17952267072676,4.896741340218e-17,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"Y43F4B.5",-1.17952267072676,4.896741340218e-17,"N2: Treated vs Untreated","cel01250","Biosynthesis of nucleotide sugars"
"T03F6.1",-1.22575316386664,4.9457339055173e-12,"N2: Treated vs Untreated","cel00790","Folate biosynthesis"
"T03F6.1",-1.22575316386664,4.9457339055173e-12,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"T25C8.2",-1.39749249762484,3.97456787558007e-17,"N2: Treated vs Untreated","cel03082","ATP-dependent chromatin remodeling"
